country_name,ccode,stateabb,date,year,quarter,month,n_events,n_dissent_events,frac_dissent_events,pi,eta
Morocco,600,MOR,1997-03-01,1997.0,1,3.0,209.0,0.0,0.0,9.353536917299572e-4,-7.33514888
Morocco,600,MOR,1997-04-01,1997.0,2,4.0,126.0,0.0,0.0,0.0017072270850324736,-6.764864
Morocco,600,MOR,1997-05-01,1997.0,2,5.0,147.0,1.0,0.006802721088435374,0.003660487709503565,-5.85539726
Morocco,600,MOR,1997-06-01,1997.0,2,6.0,219.0,1.0,0.0045662100456621,0.0038851290389078394,-5.81790972
Morocco,600,MOR,1997-07-01,1997.0,3,7.0,142.0,1.0,0.007042253521126761,0.00413205199287213,-5.81725618
Morocco,600,MOR,1997-08-01,1997.0,3,8.0,119.0,0.0,0.0,0.0015321019923541404,-6.95903141
Morocco,600,MOR,1997-09-01,1997.0,3,9.0,213.0,0.0,0.0,8.183037941371692e-4,-7.45597436
Morocco,600,MOR,1997-10-01,1997.0,4,10.0,204.0,0.0,0.0,7.134410594841088e-4,-7.66097215
Morocco,600,MOR,1997-11-01,1997.0,4,11.0,175.0,0.0,0.0,4.4388495280400423e-4,-8.16824405
Morocco,600,MOR,1997-12-01,1997.0,4,12.0,207.0,0.0,0.0,4.991879952857757e-4,-8.02981916
Morocco,600,MOR,1998-01-01,1998.0,1,1.0,199.0,0.0,0.0,3.819885294265245e-4,-8.32634211
Morocco,600,MOR,1998-02-01,1998.0,1,2.0,208.0,0.0,0.0,3.971907363863956e-4,-8.29972479
Morocco,600,MOR,1998-03-01,1998.0,1,3.0,212.0,0.0,0.0,5.159564744867685e-4,-8.04635303
Morocco,600,MOR,1998-04-01,1998.0,2,4.0,190.0,0.0,0.0,5.380706931306228e-4,-7.90084247
Morocco,600,MOR,1998-05-01,1998.0,2,5.0,188.0,0.0,0.0,6.057380531671319e-4,-7.75606618
Morocco,600,MOR,1998-06-01,1998.0,2,6.0,169.0,0.0,0.0,0.0011984980251572575,-7.17076032
Morocco,600,MOR,1998-07-01,1998.0,3,7.0,118.0,1.0,0.00847457627118644,0.002190354780909375,-6.41926781
Morocco,600,MOR,1998-08-01,1998.0,3,8.0,150.0,0.0,0.0,0.0016597382548716206,-6.78769956
Morocco,600,MOR,1998-09-01,1998.0,3,9.0,175.0,0.0,0.0,0.0014153309674392281,-6.89051483
Morocco,600,MOR,1998-10-01,1998.0,4,10.0,135.0,0.0,0.0,0.002116640927266862,-6.60069724
Morocco,600,MOR,1998-11-01,1998.0,4,11.0,141.0,1.0,0.0070921985815602835,0.004165713991707034,-5.94434115
Morocco,600,MOR,1998-12-01,1998.0,4,12.0,146.0,0.0,0.0,0.003908068923326768,-5.75432466
Morocco,600,MOR,1999-01-01,1999.0,1,1.0,185.0,2.0,0.010810810810810811,0.006913121774171982,-5.12884738
Morocco,600,MOR,1999-02-01,1999.0,1,2.0,156.0,2.0,0.01282051282051282,0.007263943641359317,-5.15478021
Morocco,600,MOR,1999-03-01,1999.0,1,3.0,189.0,0.0,0.0,0.0030528794953575047,-6.19219757
Morocco,600,MOR,1999-04-01,1999.0,2,4.0,171.0,0.0,0.0,0.0016850393916591436,-6.67268649
Morocco,600,MOR,1999-05-01,1999.0,2,5.0,153.0,0.0,0.0,0.0018145054065889165,-6.62105723
Morocco,600,MOR,1999-06-01,1999.0,2,6.0,179.0,1.0,0.00558659217877095,0.00277163936753227,-6.14740182
Morocco,600,MOR,1999-07-01,1999.0,3,7.0,229.0,0.0,0.0,0.00190603743845467,-6.5865454
Morocco,600,MOR,1999-08-01,1999.0,3,8.0,115.0,0.0,0.0,0.0027175046839415266,-6.32366058
Morocco,600,MOR,1999-09-01,1999.0,3,9.0,200.0,2.0,0.01,0.004561670357942451,-5.67205566
Morocco,600,MOR,1999-10-01,1999.0,4,10.0,184.0,0.0,0.0,0.00188979078761105,-6.57146285
Morocco,600,MOR,1999-11-01,1999.0,4,11.0,146.0,0.0,0.0,0.001035763507394862,-7.17696994
Morocco,600,MOR,1999-12-01,1999.0,4,12.0,175.0,0.0,0.0,9.345129882688719e-4,-7.44518382
Morocco,600,MOR,2000-01-01,2e3,1,1.0,172.0,0.0,0.0,8.404958269665083e-4,-7.53600867
Morocco,600,MOR,2000-02-01,2e3,1,2.0,194.0,0.0,0.0,9.92522655645123e-4,-7.21741288
Morocco,600,MOR,2000-03-01,2e3,1,3.0,286.0,1.0,0.0034965034965034965,0.0015193307150565482,-6.87473748
